date,sku_id,demand_qty,on_hand
2026-01-07,SKU-1019,38.67,0
2026-01-08,SKU-1019,43.13,0
2026-01-09,SKU-1019,40.82,0
2026-01-10,SKU-1019,38.84,0
2026-01-11,SKU-1019,38.04,0
2026-01-12,SKU-1019,40.89,0
2026-01-13,SKU-1019,53.43,98
2026-01-14,SKU-1019,50.58,47
2026-01-15,SKU-1019,45.41,2
2026-01-16,SKU-1019,41.82,111
2026-01-17,SKU-1019,38.21,73
2026-01-18,SKU-1019,38.99,34
2026-01-19,SKU-1019,41.83,0
2026-01-20,SKU-1019,48.13,0
2026-01-21,SKU-1019,44.96,0
2026-01-22,SKU-1019,44.97,0
2026-01-23,SKU-1019,39.74,0
2026-01-24,SKU-1019,36.79,0
2026-01-25,SKU-1019,35.19,0
2026-01-26,SKU-1019,40.62,0
2026-01-27,SKU-1019,41.44,0
2026-01-28,SKU-1019,52.7,0
2026-01-29,SKU-1019,43.49,0
2026-01-30,SKU-1019,36.6,0
2026-01-31,SKU-1019,29.09,0
2026-02-01,SKU-1019,35.72,75
2026-02-02,SKU-1019,40.06,35
2026-02-03,SKU-1019,46.01,126
2026-02-04,SKU-1019,54.58,71
2026-02-05,SKU-1019,43.57,28
2026-02-06,SKU-1019,36.44,0
2026-02-07,SKU-1019,36.42,0
2026-02-08,SKU-1019,37.27,0
2026-02-09,SKU-1019,45.9,84
2026-02-10,SKU-1019,53.43,31
2026-02-11,SKU-1019,53.29,0
2026-02-12,SKU-1019,43.21,0
2026-02-13,SKU-1019,36.22,70
2026-02-14,SKU-1019,40.94,29
2026-02-15,SKU-1019,38.17,0
2026-02-16,SKU-1019,44.94,0
2026-02-17,SKU-1019,51.12,0
2026-02-18,SKU-1019,51.41,87
2026-02-19,SKU-1019,47.23,40
2026-02-20,SKU-1019,38.78,108
2026-02-21,SKU-1019,39.23,69
2026-02-22,SKU-1019,39.48,29
2026-02-23,SKU-1019,44.24,0
2025-10-27,SKU-1020,57.68,905
2025-10-28,SKU-1020,68.87,836
2025-10-29,SKU-1020,66.43,770
2025-10-30,SKU-1020,61.67,708
2025-10-31,SKU-1020,57.67,651
2025-11-01,SKU-1020,49.0,602
2025-11-02,SKU-1020,53.96,548
2025-11-03,SKU-1020,55.43,492
2025-11-04,SKU-1020,65.01,427
2025-11-05,SKU-1020,66.47,361
2025-11-06,SKU-1020,66.08,295
2025-11-07,SKU-1020,47.47,247
2025-11-08,SKU-1020,45.12,202
2025-11-09,SKU-1020,50.0,152
2025-11-10,SKU-1020,59.47,93
2025-11-11,SKU-1020,65.72,27
2025-11-12,SKU-1020,68.77,0
2025-11-13,SKU-1020,68.24,0
2025-11-14,SKU-1020,63.21,0
2025-11-15,SKU-1020,54.97,0
2025-11-16,SKU-1020,56.02,0
2025-11-17,SKU-1020,56.55,0
2025-11-18,SKU-1020,68.68,0
2025-11-19,SKU-1020,68.63,0
2025-11-20,SKU-1020,68.26,0
2025-11-21,SKU-1020,60.99,0
2025-11-22,SKU-1020,44.63,176
2025-11-23,SKU-1020,52.63,124
2025-11-24,SKU-1020,62.18,62
2025-11-25,SKU-1020,64.63,0
2025-11-26,SKU-1020,65.21,0
2025-11-27,SKU-1020,64.37,0
2025-11-28,SKU-1020,58.93,0
2025-11-29,SKU-1020,53.15,0
2025-11-30,SKU-1020,48.55,0
2025-12-01,SKU-1020,60.28,0
2025-12-02,SKU-1020,66.62,0
2025-12-03,SKU-1020,73.88,0
2025-12-04,SKU-1020,59.85,0
2025-12-05,SKU-1020,53.76,0
2025-12-06,SKU-1020,58.01,0
2025-12-07,SKU-1020,50.9,0
2025-12-08,SKU-1020,55.02,0
2025-12-09,SKU-1020,64.12,0
2025-12-10,SKU-1020,65.61,0
2025-12-11,SKU-1020,60.74,0
2025-12-12,SKU-1020,62.26,0
2025-12-13,SKU-1020,47.38,0
2025-12-14,SKU-1020,45.59,0
2025-12-15,SKU-1020,65.01,0
2025-12-16,SKU-1020,67.0,0
2025-12-17,SKU-1020,70.11,0
2025-12-18,SKU-1020,63.95,82
2025-12-19,SKU-1020,61.6,20
2025-12-20,SKU-1020,44.8,0
2025-12-21,SKU-1020,54.48,0
2025-12-22,SKU-1020,65.39,0
2025-12-23,SKU-1020,67.75,0
2025-12-24,SKU-1020,68.06,0
2025-12-25,SKU-1020,61.39,0
2025-12-26,SKU-1020,45.25,0
2025-12-27,SKU-1020,45.2,174
2025-12-28,SKU-1020,48.23,126
2025-12-29,SKU-1020,54.78,71
2025-12-30,SKU-1020,61.48,10
2025-12-31,SKU-1020,70.29,103
2026-01-01,SKU-1020,66.06,37
2026-01-02,SKU-1020,57.97,138
2026-01-03,SKU-1020,45.09,93
2026-01-04,SKU-1020,45.06,48
2026-01-05,SKU-1020,54.54,0
2026-01-06,SKU-1020,66.45,0
2026-01-07,SKU-1020,61.49,0
2026-01-08,SKU-1020,62.94,134
2026-01-09,SKU-1020,59.05,75
2026-01-10,SKU-1020,53.64,21
2026-01-11,SKU-1020,61.52,0
2026-01-12,SKU-1020,57.16,0
2026-01-13,SKU-1020,71.03,0
2026-01-14,SKU-1020,73.29,0
2026-01-15,SKU-1020,64.77,0
2026-01-16,SKU-1020,51.89,88
2026-01-17,SKU-1020,47.86,40
2026-01-18,SKU-1020,62.89,0
2026-01-19,SKU-1020,64.84,0
2026-01-20,SKU-1020,70.67,0
2026-01-21,SKU-1020,72.46,0
2026-01-22,SKU-1020,58.57,0
2026-01-23,SKU-1020,52.67,0
2026-01-24,SKU-1020,45.01,0
2026-01-25,SKU-1020,57.08,0
2026-01-26,SKU-1020,67.26,0
2026-01-27,SKU-1020,64.14,0
2026-01-28,SKU-1020,67.3,0
2026-01-29,SKU-1020,61.05,0
2026-01-30,SKU-1020,56.79,0
2026-01-31,SKU-1020,51.05,0
2026-02-01,SKU-1020,53.53,0
2026-02-02,SKU-1020,61.33,0
2026-02-03,SKU-1020,66.61,0
2026-02-04,SKU-1020,66.57,0
2026-02-05,SKU-1020,68.78,0
2026-02-06,SKU-1020,57.15,0
2026-02-07,SKU-1020,46.93,125
2026-02-08,SKU-1020,53.66,71
2026-02-09,SKU-1020,55.39,16
2026-02-10,SKU-1020,67.29,0
2026-02-11,SKU-1020,68.12,0
2026-02-12,SKU-1020,62.08,0
2026-02-13,SKU-1020,61.02,0
2026-02-14,SKU-1020,54.54,0
2026-02-15,SKU-1020,48.17,0
2026-02-16,SKU-1020,54.72,0
2026-02-17,SKU-1020,65.99,0
2026-02-18,SKU-1020,71.53,0
2026-02-19,SKU-1020,64.31,78
2026-02-20,SKU-1020,51.02,27
2026-02-21,SKU-1020,56.82,0
2026-02-22,SKU-1020,52.98,0
2026-02-23,SKU-1020,50.07,0
2025-10-27,SKU-1021,26.86,663
2025-10-28,SKU-1021,38.48,625
2025-10-29,SKU-1021,28.06,597
2025-10-30,SKU-1021,29.0,568
2025-10-31,SKU-1021,26.0,542
2025-11-01,SKU-1021,25.12,516
2025-11-02,SKU-1021,21.67,495
2025-11-03,SKU-1021,27.14,468
2025-11-04,SKU-1021,32.37,435
2025-11-05,SKU-1021,32.14,403
2025-11-06,SKU-1021,34.39,369
2025-11-07,SKU-1021,27.22,342
2025-11-08,SKU-1021,21.77,320
2025-11-09,SKU-1021,25.08,295
2025-11-10,SKU-1021,29.27,265
2025-11-11,SKU-1021,33.82,232
2025-11-12,SKU-1021,32.52,199
2025-11-13,SKU-1021,27.35,172
2025-11-14,SKU-1021,28.17,144
2025-11-15,SKU-1021,25.37,118
2025-11-16,SKU-1021,26.4,92
2025-11-17,SKU-1021,27.5,64
2025-11-18,SKU-1021,31.16,134
2025-11-19,SKU-1021,29.56,105
2025-11-20,SKU-1021,33.64,71
2025-11-21,SKU-1021,29.04,124
2025-11-22,SKU-1021,22.3,102
2025-11-23,SKU-1021,28.85,73
2025-11-24,SKU-1021,29.88,43
2025-11-25,SKU-1021,30.94,13
2025-11-26,SKU-1021,33.04,0
2025-11-27,SKU-1021,32.16,63
2025-11-28,SKU-1021,25.05,38
2025-11-29,SKU-1021,21.26,17
2025-11-30,SKU-1021,24.91,0
2025-12-01,SKU-1021,24.3,0
2025-12-02,SKU-1021,32.45,0
2025-12-03,SKU-1021,30.03,0
2025-12-04,SKU-1021,32.77,0
2025-12-05,SKU-1021,23.15,0
2025-12-06,SKU-1021,21.24,0
2025-12-07,SKU-1021,23.71,0
2025-12-08,SKU-1021,22.34,0
2025-12-09,SKU-1021,28.54,0
2025-12-10,SKU-1021,31.75,32
2025-12-11,SKU-1021,31.41,0
2025-12-12,SKU-1021,25.44,0
2025-12-13,SKU-1021,26.61,0
2025-12-14,SKU-1021,25.91,0
2025-12-15,SKU-1021,27.15,0
2025-12-16,SKU-1021,31.86,0
2025-12-17,SKU-1021,31.55,0
2025-12-18,SKU-1021,30.92,52
2025-12-19,SKU-1021,27.43,93
2025-12-20,SKU-1021,22.0,175
2025-12-21,SKU-1021,23.11,152
2025-12-22,SKU-1021,28.03,124
2025-12-23,SKU-1021,35.0,89
2025-12-24,SKU-1021,28.0,61
2025-12-25,SKU-1021,29.85,31
2025-12-26,SKU-1021,27.87,3
2025-12-27,SKU-1021,23.14,0
2025-12-28,SKU-1021,20.78,0
2025-12-29,SKU-1021,29.91,0
2025-12-30,SKU-1021,33.93,0
2025-12-31,SKU-1021,35.49,0
2026-01-01,SKU-1021,27.45,0
2026-01-02,SKU-1021,22.74,0
2026-01-03,SKU-1021,24.5,0
2026-01-04,SKU-1021,29.09,0
2026-01-05,SKU-1021,27.47,0
2026-01-06,SKU-1021,33.5,0
2026-01-07,SKU-1021,30.76,0
2026-01-08,SKU-1021,31.08,0
2026-01-09,SKU-1021,27.84,0
2026-01-10,SKU-1021,23.03,0
2026-01-11,SKU-1021,28.63,0
2026-01-12,SKU-1021,27.7,0
2026-01-13,SKU-1021,35.37,0
2026-01-14,SKU-1021,30.63,0
2026-01-15,SKU-1021,27.12,0
2026-01-16,SKU-1021,22.14,0
2026-01-17,SKU-1021,26.29,0
2026-01-18,SKU-1021,25.21,0
2026-01-19,SKU-1021,27.11,0
2026-01-20,SKU-1021,29.69,67
2026-01-21,SKU-1021,30.14,37
2026-01-22,SKU-1021,29.5,8
2026-01-23,SKU-1021,25.25,0
2026-01-24,SKU-1021,25.13,0
2026-01-25,SKU-1021,27.14,61
2026-01-26,SKU-1021,28.69,32
2026-01-27,SKU-1021,31.52,1
2026-01-28,SKU-1021,34.09,0
2026-01-29,SKU-1021,28.78,0
2026-01-30,SKU-1021,25.33,46
2026-01-31,SKU-1021,25.17,20
2026-02-01,SKU-1021,20.88,0
2026-02-02,SKU-1021,27.14,0
2026-02-03,SKU-1021,31.97,0
2026-02-04,SKU-1021,33.71,0
2026-02-05,SKU-1021,29.45,0
2026-02-06,SKU-1021,26.19,0
2026-02-07,SKU-1021,25.17,0
2026-02-08,SKU-1021,26.35,0
2026-02-09,SKU-1021,31.23,0
2026-02-10,SKU-1021,29.01,0
2026-02-11,SKU-1021,28.71,38
2026-02-12,SKU-1021,30.03,8
2026-02-13,SKU-1021,25.19,73
2026-02-14,SKU-1021,23.05,50
2026-02-15,SKU-1021,24.74,26
2026-02-16,SKU-1021,30.08,0
2026-02-17,SKU-1021,34.02,48
2026-02-18,SKU-1021,34.47,14
2026-02-19,SKU-1021,29.82,0
2026-02-20,SKU-1021,19.45,53
2026-02-21,SKU-1021,19.9,33
2026-02-22,SKU-1021,25.36,8
2026-02-23,SKU-1021,31.65,0
2025-10-27,SKU-1022,48.33,595
2025-10-28,SKU-1022,68.48,526
2025-10-29,SKU-1022,64.23,462
2025-10-30,SKU-1022,56.95,405
2025-10-31,SKU-1022,49.15,356
2025-11-01,SKU-1022,59.42,296
2025-11-02,SKU-1022,43.48,253
2025-11-03,SKU-1022,52.64,341
2025-11-04,SKU-1022,63.68,277
2025-11-05,SKU-1022,56.71,221
2025-11-06,SKU-1022,59.56,161
2025-11-07,SKU-1022,55.45,255
2025-11-08,SKU-1022,47.48,208
2025-11-09,SKU-1022,54.41,153
2025-11-10,SKU-1022,57.88,95
2025-11-11,SKU-1022,54.08,41
2025-11-12,SKU-1022,62.96,0
2025-11-13,SKU-1022,57.41,0
2025-11-14,SKU-1022,48.27,0
2025-11-15,SKU-1022,49.7,0
2025-11-16,SKU-1022,51.18,0
2025-11-17,SKU-1022,50.6,0
2025-11-18,SKU-1022,67.94,0
2025-11-19,SKU-1022,61.45,0
2025-11-20,SKU-1022,59.09,0
2025-11-21,SKU-1022,44.08,0
2025-11-22,SKU-1022,48.22,0
2025-11-23,SKU-1022,42.8,0
2025-11-24,SKU-1022,47.53,0
2025-11-25,SKU-1022,60.92,0
2025-11-26,SKU-1022,67.71,123
2025-11-27,SKU-1022,67.04,56
2025-11-28,SKU-1022,51.84,4
2025-11-29,SKU-1022,36.29,0
2025-11-30,SKU-1022,47.39,0
2025-12-01,SKU-1022,49.35,0
2025-12-02,SKU-1022,55.54,121
2025-12-03,SKU-1022,56.59,65
2025-12-04,SKU-1022,51.77,13
2025-12-05,SKU-1022,49.12,0
2025-12-06,SKU-1022,49.53,0
2025-12-07,SKU-1022,46.36,0
2025-12-08,SKU-1022,54.15,118
2025-12-09,SKU-1022,58.1,60
2025-12-10,SKU-1022,71.15,0
2025-12-11,SKU-1022,58.65,0
2025-12-12,SKU-1022,48.23,0
2025-12-13,SKU-1022,44.67,0
2025-12-14,SKU-1022,44.97,131
2025-12-15,SKU-1022,56.49,74
2025-12-16,SKU-1022,60.43,14
2025-12-17,SKU-1022,61.0,0
2025-12-18,SKU-1022,52.22,0
2025-12-19,SKU-1022,52.26,0
2025-12-20,SKU-1022,48.21,155
2025-12-21,SKU-1022,46.2,109
2025-12-22,SKU-1022,53.63,55
2025-12-23,SKU-1022,63.17,157
2025-12-24,SKU-1022,65.61,92
2025-12-25,SKU-1022,60.8,31
2025-12-26,SKU-1022,52.45,0
2025-12-27,SKU-1022,49.9,0
2025-12-28,SKU-1022,47.94,0
2025-12-29,SKU-1022,64.39,0
2025-12-30,SKU-1022,59.31,0
2025-12-31,SKU-1022,61.75,0
2026-01-01,SKU-1022,52.63,0
2026-01-02,SKU-1022,51.76,0
2026-01-03,SKU-1022,47.22,0
2026-01-04,SKU-1022,52.65,0
2026-01-05,SKU-1022,55.59,0
2026-01-06,SKU-1022,55.26,0
2026-01-07,SKU-1022,62.07,0
2026-01-08,SKU-1022,57.84,0
2026-01-09,SKU-1022,53.27,88
2026-01-10,SKU-1022,42.92,45
2026-01-11,SKU-1022,40.01,5
2026-01-12,SKU-1022,60.69,0
2026-01-13,SKU-1022,61.91,0
2026-01-14,SKU-1022,68.08,0
2026-01-15,SKU-1022,60.98,0
2026-01-16,SKU-1022,46.34,0
2026-01-17,SKU-1022,46.17,0
2026-01-18,SKU-1022,49.62,0
2026-01-19,SKU-1022,52.36,0
2026-01-20,SKU-1022,58.58,0
2026-01-21,SKU-1022,59.01,0
2026-01-22,SKU-1022,54.61,0
2026-01-23,SKU-1022,50.55,0
2026-01-24,SKU-1022,38.8,0
2026-01-25,SKU-1022,38.11,0
2026-01-26,SKU-1022,51.81,0
2026-01-27,SKU-1022,52.31,0
2026-01-28,SKU-1022,62.23,0
2026-01-29,SKU-1022,54.04,0
2026-01-30,SKU-1022,49.79,108
2026-01-31,SKU-1022,48.76,60
2026-02-01,SKU-1022,52.82,7
2026-02-02,SKU-1022,56.78,0
2026-02-03,SKU-1022,55.89,0
2026-02-04,SKU-1022,62.59,0
2026-02-05,SKU-1022,54.22,0
2026-02-06,SKU-1022,48.89,0
2026-02-07,SKU-1022,48.93,0
2026-02-08,SKU-1022,41.07,0
2026-02-09,SKU-1022,58.05,0
2026-02-10,SKU-1022,67.32,0
2026-02-11,SKU-1022,65.25,0
2026-02-12,SKU-1022,56.26,0
2026-02-13,SKU-1022,57.98,0
2026-02-14,SKU-1022,47.77,0
2026-02-15,SKU-1022,40.54,0
2026-02-16,SKU-1022,50.2,0
2026-02-17,SKU-1022,61.74,0
2026-02-18,SKU-1022,62.56,0
2026-02-19,SKU-1022,59.9,0
2026-02-20,SKU-1022,52.58,0
2026-02-21,SKU-1022,42.97,0
2026-02-22,SKU-1022,46.01,0
2026-02-23,SKU-1022,55.51,0
2025-10-27,SKU-1023,43.82,948
2025-10-28,SKU-1023,48.35,900
2025-10-29,SKU-1023,44.64,855
2025-10-30,SKU-1023,43.63,812
2025-10-31,SKU-1023,35.94,776
2025-11-01,SKU-1023,33.29,742
2025-11-02,SKU-1023,36.98,705
2025-11-03,SKU-1023,40.34,805
2025-11-04,SKU-1023,42.8,762
2025-11-05,SKU-1023,40.7,722
2025-11-06,SKU-1023,36.39,685
2025-11-07,SKU-1023,31.55,654
2025-11-08,SKU-1023,38.88,615
2025-11-09,SKU-1023,40.52,574
2025-11-10,SKU-1023,43.03,531
2025-11-11,SKU-1023,46.68,633
2025-11-12,SKU-1023,44.44,588
2025-11-13,SKU-1023,38.53,550
2025-11-14,SKU-1023,35.68,514
2025-11-15,SKU-1023,32.05,482
2025-11-16,SKU-1023,34.57,447
2025-11-17,SKU-1023,36.15,411
2025-11-18,SKU-1023,42.35,369
2025-11-19,SKU-1023,52.53,316
2025-11-20,SKU-1023,48.48,268
2025-11-21,SKU-1023,37.17,231
2025-11-22,SKU-1023,34.21,342
2025-11-23,SKU-1023,40.57,301
2025-11-24,SKU-1023,43.67,257
2025-11-25,SKU-1023,40.35,217
2025-11-26,SKU-1023,44.65,172
2025-11-27,SKU-1023,48.99,123
2025-11-28,SKU-1023,36.32,87
2025-11-29,SKU-1023,33.11,54
2025-11-30,SKU-1023,35.68,18
2025-12-01,SKU-1023,41.31,0
2025-12-02,SKU-1023,44.41,0
2025-12-03,SKU-1023,48.86,0
2025-12-04,SKU-1023,41.81,0
2025-12-05,SKU-1023,35.62,0
2025-12-06,SKU-1023,28.58,0
2025-12-07,SKU-1023,36.22,0
2025-12-08,SKU-1023,46.81,0
2025-12-09,SKU-1023,46.55,0
2025-12-10,SKU-1023,49.75,0
2025-12-11,SKU-1023,43.71,0
2025-12-12,SKU-1023,38.39,0
2025-12-13,SKU-1023,27.61,0
2025-12-14,SKU-1023,33.63,0
2025-12-15,SKU-1023,39.14,0
2025-12-16,SKU-1023,47.13,0
2025-12-17,SKU-1023,45.23,0
2025-12-18,SKU-1023,37.36,0
2025-12-19,SKU-1023,31.61,0
2025-12-20,SKU-1023,33.25,0
2025-12-21,SKU-1023,35.59,0
2025-12-22,SKU-1023,46.95,0
2025-12-23,SKU-1023,40.89,0
2025-12-24,SKU-1023,43.85,0
2025-12-25,SKU-1023,40.78,0
2025-12-26,SKU-1023,42.78,0
2025-12-27,SKU-1023,33.18,0
2025-12-28,SKU-1023,34.72,0
2025-12-29,SKU-1023,41.64,0
2025-12-30,SKU-1023,34.82,0
2025-12-31,SKU-1023,49.35,0
2026-01-01,SKU-1023,42.81,0
2026-01-02,SKU-1023,39.39,109
2026-01-03,SKU-1023,32.28,176
2026-01-04,SKU-1023,37.73,139
2026-01-05,SKU-1023,48.17,91
2026-01-06,SKU-1023,44.56,46
2026-01-07,SKU-1023,50.18,0
2026-01-08,SKU-1023,45.56,0
2026-01-09,SKU-1023,37.3,0
2026-01-10,SKU-1023,28.23,0
2026-01-11,SKU-1023,38.36,82
2026-01-12,SKU-1023,41.09,41
2026-01-13,SKU-1023,46.2,0
2026-01-14,SKU-1023,44.35,0
2026-01-15,SKU-1023,40.83,0
2026-01-16,SKU-1023,36.73,0
2026-01-17,SKU-1023,36.67,0
2026-01-18,SKU-1023,36.33,77
2026-01-19,SKU-1023,40.05,37
2026-01-20,SKU-1023,39.31,0
2026-01-21,SKU-1023,41.87,95
2026-01-22,SKU-1023,46.3,48
2026-01-23,SKU-1023,34.53,14
2026-01-24,SKU-1023,34.9,0
2026-01-25,SKU-1023,35.73,0
2026-01-26,SKU-1023,42.78,0
2026-01-27,SKU-1023,39.89,0
2026-01-28,SKU-1023,46.35,0
2026-01-29,SKU-1023,44.0,0
2026-01-30,SKU-1023,41.39,0
2026-01-31,SKU-1023,34.23,0
2026-02-01,SKU-1023,30.69,0
2026-02-02,SKU-1023,41.54,0
2026-02-03,SKU-1023,41.21,61
2026-02-04,SKU-1023,43.97,17
2026-02-05,SKU-1023,44.12,0
2026-02-06,SKU-1023,30.47,0
2026-02-07,SKU-1023,32.12,0
2026-02-08,SKU-1023,33.72,0
2026-02-09,SKU-1023,39.47,56
2026-02-10,SKU-1023,49.47,7
2026-02-11,SKU-1023,48.05,0
2026-02-12,SKU-1023,45.68,0
2026-02-13,SKU-1023,27.03,0
2026-02-14,SKU-1023,33.33,0
2026-02-15,SKU-1023,30.32,0
2026-02-16,SKU-1023,41.16,0
2026-02-17,SKU-1023,45.4,94
2026-02-18,SKU-1023,47.66,46
2026-02-19,SKU-1023,38.28,8
2026-02-20,SKU-1023,37.22,0
2026-02-21,SKU-1023,38.38,63
2026-02-22,SKU-1023,38.37,24
2026-02-23,SKU-1023,40.61,0
2025-10-27,SKU-1024,24.34,929
2025-10-28,SKU-1024,24.08,977
2025-10-29,SKU-1024,27.41,950
2025-10-30,SKU-1024,25.08,924
2025-10-31,SKU-1024,23.71,901
2025-11-01,SKU-1024,23.61,877
2025-11-02,SKU-1024,22.59,855
2025-11-03,SKU-1024,26.43,828
2025-11-04,SKU-1024,28.98,799
2025-11-05,SKU-1024,29.51,826
2025-11-06,SKU-1024,24.36,802
2025-11-07,SKU-1024,23.47,779
2025-11-08,SKU-1024,19.54,759
2025-11-09,SKU-1024,18.49,740
2025-11-10,SKU-1024,25.51,715
2025-11-11,SKU-1024,29.71,685
2025-11-12,SKU-1024,28.13,657
2025-11-13,SKU-1024,26.51,631
2025-11-14,SKU-1024,21.88,609
2025-11-15,SKU-1024,22.65,586
2025-11-16,SKU-1024,23.78,562
2025-11-17,SKU-1024,23.76,539
2025-11-18,SKU-1024,28.19,510
2025-11-19,SKU-1024,26.88,574
2025-11-20,SKU-1024,25.89,548
2025-11-21,SKU-1024,23.18,525
2025-11-22,SKU-1024,19.73,505
2025-11-23,SKU-1024,22.35,483
2025-11-24,SKU-1024,23.3,460
2025-11-25,SKU-1024,26.89,433
2025-11-26,SKU-1024,29.53,471
2025-11-27,SKU-1024,26.17,445
2025-11-28,SKU-1024,22.8,422
2025-11-29,SKU-1024,15.86,406
2025-11-30,SKU-1024,21.93,384
2025-12-01,SKU-1024,22.05,362
2025-12-02,SKU-1024,28.62,333
2025-12-03,SKU-1024,23.99,309
2025-12-04,SKU-1024,23.4,286
2025-12-05,SKU-1024,20.95,265
2025-12-06,SKU-1024,20.91,244
2025-12-07,SKU-1024,20.36,224
2025-12-08,SKU-1024,24.9,199
2025-12-09,SKU-1024,26.55,172
2025-12-10,SKU-1024,25.85,212
2025-12-11,SKU-1024,23.01,274
2025-12-12,SKU-1024,18.98,255
2025-12-13,SKU-1024,18.76,236
2025-12-14,SKU-1024,20.51,215
2025-12-15,SKU-1024,25.51,190
2025-12-16,SKU-1024,27.4,163
2025-12-17,SKU-1024,29.82,204
2025-12-18,SKU-1024,25.06,179
2025-12-19,SKU-1024,23.83,222
2025-12-20,SKU-1024,21.06,262
2025-12-21,SKU-1024,22.84,327
2025-12-22,SKU-1024,23.41,303
2025-12-23,SKU-1024,26.77,276
2025-12-24,SKU-1024,25.53,251
2025-12-25,SKU-1024,25.94,225
2025-12-26,SKU-1024,24.43,201
2025-12-27,SKU-1024,20.87,180
2025-12-28,SKU-1024,21.07,159
2025-12-29,SKU-1024,25.63,133
2025-12-30,SKU-1024,25.9,107
2025-12-31,SKU-1024,26.08,81
2026-01-01,SKU-1024,20.91,115
2026-01-02,SKU-1024,21.48,93
2026-01-03,SKU-1024,23.98,69
2026-01-04,SKU-1024,20.81,48
2026-01-05,SKU-1024,26.61,79
2026-01-06,SKU-1024,25.13,54
2026-01-07,SKU-1024,25.52,28
2026-01-08,SKU-1024,23.15,5
2026-01-09,SKU-1024,24.63,0
2026-01-10,SKU-1024,20.09,0
2026-01-11,SKU-1024,19.57,0
2026-01-12,SKU-1024,23.52,0
2026-01-13,SKU-1024,26.98,0
2026-01-14,SKU-1024,27.51,0
2026-01-15,SKU-1024,24.57,0
2026-01-16,SKU-1024,22.33,0
2026-01-17,SKU-1024,19.23,0
2026-01-18,SKU-1024,21.17,0
2026-01-19,SKU-1024,24.26,0
2026-01-20,SKU-1024,26.93,0
2026-01-21,SKU-1024,22.05,0
2026-01-22,SKU-1024,22.46,0
2026-01-23,SKU-1024,20.2,0
2026-01-24,SKU-1024,18.24,0
2026-01-25,SKU-1024,20.31,0
2026-01-26,SKU-1024,21.04,0
2026-01-27,SKU-1024,27.61,0
2026-01-28,SKU-1024,31.08,0
2026-01-29,SKU-1024,26.15,0
2026-01-30,SKU-1024,22.68,62
2026-01-31,SKU-1024,24.36,37
2026-02-01,SKU-1024,21.71,16
2026-02-02,SKU-1024,24.32,0
2026-02-03,SKU-1024,26.47,0
2026-02-04,SKU-1024,25.47,0
2026-02-05,SKU-1024,24.8,0
2026-02-06,SKU-1024,23.76,41
2026-02-07,SKU-1024,19.33,79
2026-02-08,SKU-1024,21.65,57
2026-02-09,SKU-1024,22.51,103
2026-02-10,SKU-1024,28.24,74
2026-02-11,SKU-1024,26.54,48
2026-02-12,SKU-1024,22.45,25
2026-02-13,SKU-1024,20.77,5
2026-02-14,SKU-1024,17.5,0
2026-02-15,SKU-1024,22.19,0
2026-02-16,SKU-1024,20.76,0
2026-02-17,SKU-1024,27.12,0
2026-02-18,SKU-1024,28.78,0
2026-02-19,SKU-1024,28.57,0
2026-02-20,SKU-1024,19.9,0
2026-02-21,SKU-1024,18.99,0
2026-02-22,SKU-1024,18.07,0
2026-02-23,SKU-1024,24.41,0
2025-10-27,SKU-1025,20.5,450
2025-10-28,SKU-1025,21.54,429
2025-10-29,SKU-1025,24.24,405
2025-10-30,SKU-1025,20.78,384
2025-10-31,SKU-1025,17.62,366
2025-11-01,SKU-1025,16.13,350
2025-11-02,SKU-1025,18.2,332
2025-11-03,SKU-1025,23.23,309
2025-11-04,SKU-1025,24.04,285
2025-11-05,SKU-1025,21.92,323
2025-11-06,SKU-1025,22.12,301
2025-11-07,SKU-1025,19.71,281
2025-11-08,SKU-1025,18.7,263
2025-11-09,SKU-1025,17.75,245
2025-11-10,SKU-1025,18.88,226
2025-11-11,SKU-1025,21.55,204
2025-11-12,SKU-1025,24.11,180
2025-11-13,SKU-1025,23.2,157
2025-11-14,SKU-1025,19.52,138
2025-11-15,SKU-1025,14.53,123
2025-11-16,SKU-1025,18.97,104
2025-11-17,SKU-1025,18.9,141
2025-11-18,SKU-1025,20.77,120
2025-11-19,SKU-1025,21.46,99
2025-11-20,SKU-1025,22.94,76
2025-11-21,SKU-1025,15.12,117
2025-11-22,SKU-1025,15.55,101
2025-11-23,SKU-1025,14.79,86
2025-11-24,SKU-1025,18.91,67
2025-11-25,SKU-1025,22.19,45
2025-11-26,SKU-1025,22.99,22
2025-11-27,SKU-1025,22.08,0
2025-11-28,SKU-1025,17.18,0
2025-11-29,SKU-1025,18.16,0
2025-11-30,SKU-1025,16.08,0
2025-12-01,SKU-1025,21.11,0
2025-12-02,SKU-1025,20.94,0
2025-12-03,SKU-1025,24.81,0
2025-12-04,SKU-1025,21.47,0
2025-12-05,SKU-1025,15.81,0
2025-12-06,SKU-1025,16.68,0
2025-12-07,SKU-1025,21.18,0
2025-12-08,SKU-1025,21.54,0
2025-12-09,SKU-1025,21.42,25
2025-12-10,SKU-1025,22.25,3
2025-12-11,SKU-1025,20.75,0
2025-12-12,SKU-1025,17.65,0
2025-12-13,SKU-1025,18.99,0
2025-12-14,SKU-1025,15.37,0
2025-12-15,SKU-1025,17.54,46
2025-12-16,SKU-1025,25.95,20
